Prediction window [minutes],Subject ID,Brain F1 score,Number of ICs
0.15,1,0.8999999999999999,389
0.15,2,0.7272727272727274,389
0.15,3,0.8,389
0.15,4,0.7111111111111111,389
0.15,5,0.8679245283018869,389
0.15,6,0.8727272727272727,389
0.15,7,0.9090909090909091,389
0.15,8,0.7804878048780487,389
0.15,9,0.7441860465116279,389
0.15,10,0.9090909090909091,389
0.15,11,0.9523809523809523,389
0.15,12,0.8571428571428571,389
0.325,1,0.8999999999999999,389
0.325,2,0.7692307692307692,389
0.325,3,0.923076923076923,389
0.325,4,0.7317073170731708,389
0.325,5,0.8800000000000001,389
0.325,6,0.8627450980392156,389
0.325,7,0.9259259259259259,389
0.325,8,0.888888888888889,389
0.325,9,0.7317073170731707,389
0.325,10,0.90625,389
0.325,11,0.9508196721311476,389
0.325,12,0.8461538461538461,389
0.5,1,0.9310344827586207,389
0.5,2,0.8108108108108109,389
0.5,3,0.918918918918919,389
0.5,4,0.7692307692307693,389
0.5,5,0.8979591836734695,389
0.5,6,0.8799999999999999,389
0.5,7,0.9259259259259259,389
0.5,8,0.9411764705882353,389
0.5,9,0.717948717948718,389
0.5,10,0.888888888888889,389
0.5,11,0.9152542372881356,389
0.5,12,0.8799999999999999,389
0.65,1,0.912280701754386,389
0.65,2,0.8333333333333334,389
0.65,3,0.918918918918919,389
0.65,4,0.8333333333333333,389
0.65,5,0.8979591836734695,389
0.65,6,0.8799999999999999,389
0.65,7,0.9259259259259259,389
0.65,8,0.9411764705882353,389
0.65,9,0.7368421052631579,389
0.65,10,0.8524590163934426,389
0.65,11,0.896551724137931,389
0.65,12,0.8799999999999999,389
0.825,1,0.912280701754386,389
0.825,2,0.8571428571428571,389
0.825,3,0.7878787878787877,389
0.825,4,0.8333333333333333,389
0.825,5,0.8749999999999999,389
0.825,6,0.8799999999999999,389
0.825,7,0.9259259259259259,389
0.825,8,0.9696969696969697,389
0.825,9,0.7368421052631579,389
0.825,10,0.8524590163934426,389
0.825,11,0.8928571428571429,389
0.825,12,0.9166666666666666,389
1.0,1,0.912280701754386,389
1.0,2,0.823529411764706,389
1.0,3,0.7878787878787877,389
1.0,4,0.8333333333333333,389
1.0,5,0.8749999999999999,389
1.0,6,0.8571428571428572,389
1.0,7,0.9259259259259259,389
1.0,8,0.9696969696969697,389
1.0,9,0.7777777777777777,389
1.0,10,0.8333333333333333,389
1.0,11,0.8928571428571429,389
1.0,12,0.9166666666666666,389
2.0,1,0.8679245283018867,389
2.0,2,0.8750000000000001,389
2.0,3,0.8125000000000001,389
2.0,4,0.8571428571428571,389
2.0,5,0.8936170212765957,389
2.0,6,0.8695652173913043,389
2.0,7,0.9259259259259259,389
2.0,8,0.896551724137931,389
2.0,9,0.742857142857143,389
2.0,10,0.8333333333333333,389
2.0,11,0.8928571428571429,389
2.0,12,0.761904761904762,389
3.0,1,0.8679245283018867,389
3.0,2,0.8750000000000001,389
3.0,3,0.8387096774193548,389
3.0,4,0.8823529411764706,389
3.0,5,0.8695652173913043,389
3.0,6,0.8837209302325582,389
3.0,7,0.9259259259259259,389
3.0,8,0.896551724137931,389
3.0,9,0.7407407407407406,389
3.0,10,0.8524590163934426,389
3.0,11,0.8727272727272728,389
3.0,12,0.7000000000000001,389
4.0,1,0.8461538461538461,389
4.0,2,0.8387096774193548,389
4.0,3,0.8387096774193548,389
4.0,4,0.8275862068965517,389
4.0,5,0.888888888888889,389
4.0,6,0.8292682926829268,389
4.0,7,0.9433962264150945,389
4.0,8,0.896551724137931,389
4.0,9,0.6923076923076923,389
4.0,10,0.8524590163934426,389
4.0,11,0.8727272727272728,389
4.0,12,0.7000000000000001,389
5.0,1,0.8461538461538461,389
5.0,2,0.8387096774193548,389
5.0,3,0.8387096774193548,389
